person_id,tweet,intent
51900665," Guardians of the galaxy: We are a family

Avengers: I think we ALL are families https://t.co/3COvv36k5t",0
1913912084,@Tofuugaming Hey Joe!! I just saw Guardians of the Galaxy volume 2! Have you seen it yet? :D,0
436594843,Friend won't be here 'til 1AM guess I'll watch Guardians of the Galaxy as I wait,0
152858841,"I liked a @YouTube video https://t.co/K4vhePEHD6 Guardians of the Galaxy 2 - Bloopers, B-Roll and Behind the Scenes (2017)",0
553692918,#Good #Toy Custom Marvel #Legends Space #IronMan White Version Guardians Of the Galaxy 6 in.… https://t.co/sbrTGwI5Tx,0
849330930305171457, Finally jumping into a little game by the name of @telltalegames' Guardians of the Galaxy on https://t.co/s210ur751Q https:/…,0
4780384336,Marvel's Guardians of the Galaxy Vol 2 in Theaters May 5th https://t.co/waEKGre8nv,0
810000829,might go watch guardians of the galaxy today,0
7156282,"I blame Guardians of the Galaxy vol. 2 for making me listen to Fleetwood Mac's ""Rumours"" album on repeat... not listened to it in years",0
31240502," [at the movies]
""Guardians of the Galaxy 2, finally. Excited!""
[Neil Degrasse Tyson sits next to me &amp; cracks knuckles]…",0
2962294083, Already seen Guardians of the Galaxy​ Vol.2? Just remember... https://t.co/t9TFs7C5H1,0
90940131,i'm about to see guardians of the galaxy vol.   2 \o/,0
186203880," [at the movies]
""Guardians of the Galaxy 2, finally. Excited!""
[Neil Degrasse Tyson sits next to me &amp; cracks knuckles]…",0
607469574,Watching Guardians of the Galaxy Vol. 2 — https://t.co/nrxzoa9Ubi,0
1729080414,Guardians of the Galaxy Star Shares New Behind The Scenes Photo https://t.co/zorzQmOSTi,0
312916582,Just watched GUARDIANS OF THE GALAXY V.2 and now watching Luis Bunuel's classic THE EXTERMINATING ANGEL. Life of a cinephile. ��‍♂️ #CINEMA,0
8089922, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
122154345, Guardians of the Galaxy Vol. 2 Review https://t.co/PhWf1WyWfp via @thehypedgeek,0
122154345, Once You Hear David Hasselhoff Rap About Guardians of the Galaxy Your Life Will Never Be the Same https://t.co/ZwcDHd2tCR vi…,0
122154345, The review you've been waiting for: Guardians Of The Galaxy Vol. 2 #Marvel #GOTG2 https://t.co/Hsi79hsylS via @po_st,0
130365172, Bendis' Guardians of the Galaxy Is Like a Love Letter to DC's JLI https://t.co/C3D3eBGgcU https://t.co/AiYD6gOw5i,0
1031337163,The new guardians of the galaxy was awesome if you ain't seen it get to the cinema,0
1968909733,Guardians of the Galaxy : Awesome Mix Vol. 2 ( Guardians of the Galaxy S... https://t.co/FXokWlL2CT via @YouTube,0
67813849,Watching Guardians of the Galaxy Vol. 2 (at @cinema21) — https://t.co/7vaMwvb72E,0
94749948, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
17679727, Guardians of the Galaxy 2 in 4DX @cineworld is INCREDIBLE,0
103270359,"We are, the Guardians of the Galaxy! https://t.co/N2VGbaM7Sz",0
122154345, Guardians of the Galaxy Vol. 2 Star-Lord Group Dance Off to Impress Gamora #GOTG2 #Marvel #cosplay https://t.co/g4ECTef58f v…,0
15781896,Guardians of the Galaxy 2 was really good!,0
2907376402, So excited for Guardians of the Galaxy 2 https://t.co/KSGwQboN0E,0
411983740,Guardians of the Galaxy 2 ��,0
122154345," OUTPOST Intel: How to Join the frikkin' Guardians of the Galaxy #Marvel #GOTG2 #cosplay not #review #contests 
 https://t.co…",0
171932210,Watching Guardians of the Galaxy Vol. 2 — https://t.co/i0Wqf6rfZc,0
106865049,"#SFOTR11 Wow, Not Even @RicFlairNatrBoy's a @Mister Potato Head ~ via @Nerdist https://t.co/uThkYsMyTX",0
850620034217070592, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
2884687731," ""They call themselves the guardians of the galaxy""

✧Kitty Pryde
✧Shadowcat / Star-Lady (#GotG )
✧#Marvelrp #FreeRol 
✧Rol ex…",0
633931147,guardians of the galaxy ✅,0
147306694, GUARDIANS OF THE GALAXY (2014) Director of Photography: Ben Davis | Director: James Gunn | + Hundreds of Digital VFX Ar…,0
261580791,"OUTPOST Intel: How to Join the frikkin' Guardians of the Galaxy #Marvel #GOTG2 #cosplay not #review #contests 
 https://t.co/9L62jce4XF",0
3849570682," Critics are calling Guardians of the Galaxy Vol.2 ""Epic"" and ""Action-Packed!""
Tag who you're taking to see the movie in thea…",0
464949737,I rated Guardians of the Galaxy Vol. 2 (2017) 8/10 Cements its status as the most fun blockbuster franchise around. https://t.co/qMBLxpla8n,0
2753033740," Change of plans, @cheekanzoop is starting episode one of Guardians of the Galaxy right now! Come watch! https://t.co/M…",0
1372592209, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
2617572936,So excited to see Guardians of the Galaxy tonight!!! https://t.co/rYQmFK0iQy,0
814361972414312449," [at the movies]
""Guardians of the Galaxy 2, finally. Excited!""
[Neil Degrasse Tyson sits next to me &amp; cracks knuckles]…",0
730914740, This is what the critics think of #GoTGVol2. https://t.co/xwK1dfQ6Zs,0
802349782652059648," [at the movies]
""Guardians of the Galaxy 2, finally. Excited!""
[Neil Degrasse Tyson sits next to me &amp; cracks knuckles]…",0
2784409862,"Hello Guardians of the Galaxy 2, watching it for the 3rd time already hahahahha",0
199042522,Need to go see guardians of the galaxy 2��‍♀️,0
735571281869996033,@ChainedThoughts Guardians of the galaxy?,0
825112337455706112, So excited for Guardians of the Galaxy 2 https://t.co/KSGwQboN0E,0
392601123,New poster Guardians of the galaxy volume 2 version SI �� https://t.co/KryCCc9Leq,0
40517489,Watching Guardians of the Galaxy Vol. 2 (with Fella at CGV Rita Supermall) — https://t.co/WA4L32tCdG,0
2500801643, GUARDIANS OF THE GALAXY (2014) Director of Photography: Ben Davis | Director: James Gunn | + Hundreds of Digital VFX Ar…,0
2798616144,"Guardians of the Galaxy: Awesome Mix, Vol. 1 (Original Motion Picture Soundtrack) - Various Artists https://t.co/jCCE9wwXhL #soundtrack",0
83108751," ""I say, watch the movie."" ��� https://t.co/oJLkVabRCD https://t.co/fcWf5MfMVI",0
879411415,Guardians of the Galaxy vol. 2 ���,0
303517464," ""I say, watch the movie."" ��� https://t.co/oJLkVabRCD https://t.co/fcWf5MfMVI",0
75551288,GUARDIANS OF THE GALAXY VOL. 2 JELEK,0
822505681831993346, I can't stop laughing when you laugh! �The movie was defenitely fun!� @DaveBautista  �Guardians of the Galaxy 2 is ama…,0
1320030762,Two thumbs up for Guardians Of The Galaxy Vol 2 !,0
14694191, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
75012371,Watching Guardians of the Galaxy Vol. 2 (with Nina at @cinema21) — https://t.co/yrnNaIY105,0
758060666, So excited for Guardians of the Galaxy 2 https://t.co/KSGwQboN0E,0
148385903,Watching Guardians of the Galaxy Vol. 2 (with Roni at Cinemaxx Gold Lippo Mall Bogor) — https://t.co/tgKzh35v2E,0
153211161," [at the movies]
""Guardians of the Galaxy 2, finally. Excited!""
[Neil Degrasse Tyson sits next to me &amp; cracks knuckles]…",0
2380670238,guardians of the galaxy vol. 2 �,0
364871622,Very excited about this afternoon! Guardians of The Galaxy! ��Day 69-30/04/17 #sketchbook… https://t.co/wX4V3l3Mmf,0
776395989544501249,"PlexPy (ChrisAyers-PC)
indochris609 (Apple TV) started playing Guardians of the Galaxy.",0
65591713,Watching Guardians of the Galaxy Vol. 2 (at @cinema21) — https://t.co/WG4lPQ2HfZ,0
479076113,Whoever is in charge of the marketing campaign for guardians of the galaxy 2 is an idiot. I feel like I've seen half the movie already...,0
1606928268, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
2484987204, someone come and see guardians of the galaxy with me next week,0
731084553020792832,@aspekayl guardians of the galaxy ba yan?,0
131476896,@Janamonterooooo Really? I quoted it from the Guardians of the Galaxy Vol.2 film. It was fun anyway,0
2358287683, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
1625438490, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
858682728400642049,"⚡️ “[TOTAL-[HD]!] GUARDIANS OF THE GALAXY 2 F.ull-Movie-Online(2017)”

https://t.co/RqoXvTL4fy",0
3131423434,Guardians of the Galaxy vol 2 was ����,0
3793272507, guardians of the galaxy vol 2 was a cinematic masterpiece i have never felt so many different feels at once i am mantis i…,0
836183515,I liked a @YouTube video https://t.co/YClqGIJxDO All Guardians of the Galaxy Vol. 2 Leaks and Spoilers,0
825011845970792448,Guardians of the galaxy was so beautiful�,0
263324589,Watching Guardians of the Galaxy Vol. 2 (with Agyl at @cinema21) — https://t.co/mX9lKE4riD,0
145139995,"Saw guardians of the galaxy for a SECOND time but in 4D!!!! LEGIT

Ps: to those who will watch it, if u dont know yet,there are 5 cut scenes",0
1219546759," [at the movies]
""Guardians of the Galaxy 2, finally. Excited!""
[Neil Degrasse Tyson sits next to me &amp; cracks knuckles]…",0
858651145,"Guardians Of The Galaxy Vol. Cast Play A Hilarious Game Of   : https://t.co/DGG9XN7cUp , https://t.co/pyWzUiT1Q1",0
44633551,Watching Guardians of the Galaxy Vol. 2 (with AriefFitra at @mccibubur) — https://t.co/vNBAMXEhfR,0
23019151,Guardians Of The Galaxy Vol. 2! (But they don't have the special groot cups ��) (@ Cineworld for Guardians of...) https://t.co/OgdnRnxSAF,0
448621373,"#ZoeSaldana dishes on playing #Gamora and why she hopes this will be the last #GuardiansoftheGalaxy film.
https://t.co/Zj4aaOWycT",0
858682728400642049,"Watch Guardians of the Galaxy 2 Full Movie Online Free, Watch Guardians of the Galaxy 2 (2017) MovieOnline, Download Guardians of the Galaxy",0
42951303," No, Guardians of the Galaxy. https://t.co/VRAZMyuOlS",0
858681948398637056, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
850076974768951296, Guardians of the Galaxy 2 was superb. @JamesGunn delivers as always ����,0
45580956,Enter to win a #GuardiansOfTheGalaxy Vol.2 Prize Pack worth over $250! #TheHoppingBloggers #Giveaway #GotGVol2 https://t.co/Z6w2tMZh54,0
331202761," No, Guardians of the Galaxy. https://t.co/VRAZMyuOlS",0
3758124139,Need people to watch guardians of the galaxy with huhuhu,0
519702588, These Doritos bags are going to sell out fast. https://t.co/xphneJiEEP,0
246094276," [at the movies]
""Guardians of the Galaxy 2, finally. Excited!""
[Neil Degrasse Tyson sits next to me &amp; cracks knuckles]…",0
10504732,Guardians of the galaxy is definitely worth watching,0
96091226,Watching Guardians of the Galaxy Vol. 2 (with Dimas and Ridwan Krisna Aditya at @cinema21) — https://t.co/Zx0NBUaCSY,0
1213938284,These Doritos Bags Play the Full 'Guardians of the Galaxy 2' #Soundtrack  https://t.co/NL88K8vtxX | via @Thrillist,0
379416362,Guardians of the galaxy vol. 2 is too good �,0
1913912084,Went to see @Guardians of the Galaxy vol. 2 with my sister Lian and my niece Jillianne :D @prattprattpratt BEST MOVIE EVER!!,0
2907193012," Critics are calling Guardians of the Galaxy Vol.2 ""Epic"" and ""Action-Packed!""
Tag who you're taking to see the movie in thea…",0
441508464, Read 1st 2 issues of @GerryDuggan &amp; @AaronKuder's new Guardians of the Galaxy book. Like having more of the movie ON TAP! Awe…,0
2240080891, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
1410544524, This is what the critics think of #GoTGVol2. https://t.co/xwK1dfQ6Zs,0
804462440469712900, 5 reasons you'll love Guardians of the Galaxy Vol. 2 - out in cinemas now! https://t.co/vvMLRXTI79 https://t.co/DyFaOE43Ux,0
537188850," [at the movies]
""Guardians of the Galaxy 2, finally. Excited!""
[Neil Degrasse Tyson sits next to me &amp; cracks knuckles]…",0
3288635750,Thread of Guardians of the galaxy gifs/videos press tour ⚡,0
2528822811," ""They call themselves the guardians of the galaxy""

✧Kitty Pryde
✧Shadowcat / Star-Lady (#GotG )
✧#Marvelrp #FreeRol 
✧Rol ex…",0
491539465," [at the movies]
""Guardians of the Galaxy 2, finally. Excited!""
[Neil Degrasse Tyson sits next to me &amp; cracks knuckles]…",0
2850004201, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
23140517,Is watching Guardians of the Galaxy Vol 2 @cineworld https://t.co/aBChcmToX7,0
427694292, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
34680865,"If you're thinking about seeing #GotGVol2 this bank holiday weekend, I wrote a 4-star review on why it was awesome https://t.co/1SDvwG9lF8",0
1398312986," Guardians of the Galaxy 2's Show-Stopping Kurt Russell Effect Isn't All CGI
https://t.co/zKRs4rb7kI https://t.co/t3ok2wtl98",0
746464974344716288," [at the movies]
""Guardians of the Galaxy 2, finally. Excited!""
[Neil Degrasse Tyson sits next to me &amp; cracks knuckles]…",0
92603118, ICYMI:  Guardians of the Galaxy Star Shares New Behind The Scenes Photo - https://t.co/BY0oLgnBvi https://t.co/dIRGqSMtFl,0
1913912084,Went to see Guardians of the Galaxy vol. 2 with my sister lianhalili_ and jillianneangela while… https://t.co/bgQK6iIEjs,0
1714283762, Iron Man Joins The Guardians Of The Galaxy (Guardians of The Galaxy Vol 1: Cosmic Avengers) https://t.co/X3LBUSdpRV,0
863238674,"I have mixed feelings. Groot is too adorable, but they killed Yondu ������ — watching Guardians of the Galaxy",0
60551766,Watching Guardians of the Galaxy Vol. 2 (with Candy Ariestha at @cinema21) — https://t.co/JXV1VyDpNV,0
3318168396, Join us on #TheNextLevel with the Guardians of the Galaxy and collect awesome prizes! 3PM PDT at https://t.co/2uFMIgUdB1 https:…,0
152070398,Watching Guardians of the Galaxy Vol. 2 (with Satriya at @cinema21) — https://t.co/ygkpZwh4qF,0
4848788052,GUARDIANS OF THE GALAXY WAS MINDBLOWING AND THE PLAYLIST IS SO SO SO GOOD LIKE SJFBDJWKWKDBFKSLWNF �✨�,0
266425781, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
117259037,Guardians of the Galaxy Vol 2 Has an Obscure Easter Egg https://t.co/S49krLBCc4 https://t.co/HGyxUrO6va,0
521542771, The epic space battles are about to begin! New @Marvel Guardians of the Galaxy sets are available now: https://t.co/QH5cnGX…,0
2998020352,Went to see guardians of the galaxy Fri it was so good recommended!!! https://t.co/jPc8GhoU74,0
203002759,Watching Guardians of the Galaxy Vol. 2 (with Kartika Febriyanti at @cinema21) — https://t.co/0TZFIKNImu,0
796462797408391170,I'd kill to go watch Guardians of the Galaxy Vol. 2 rn... ��,0
851936545632272384, Bendis' Guardians of the Galaxy Is Like a Love Letter to DC's JLI https://t.co/C3D3eBGgcU https://t.co/AiYD6gOw5i,0
714578866476621832," Guardians of the Galaxy 2 is a very good movie

#StarlordDies",0
2483661634, 9 reasons you have to see Marvel’s Guardians of the Galaxy Vol. 2 #gotgvol2event #gotgvol2 https://t.co/Lp5M8HmniN https:/…,0
813244354059993089," Use code ""NOSLEEP"" to get a limited edition Loot Wear Guardians of the Galaxy T-Shirt for only $5.99 Shipped.
https://t.co/bn…",0
121378050,Watching Guardians of the Galaxy Vol. 2 (with B. at @blitzmegaplex) — https://t.co/D7ACFAGnMh,0
1525808797,"""My fav Guardians of the Galaxy character is #StarLord. Now, send me my #cupgrade, @AMCTheatres!"" https://t.co/7IDUSTZVep",0
3049181906,i've just seen guardians of the galaxy 2 and i have a strong desire to adopt baby groot https://t.co/4xCmsTCbp4,0
4441711287, Everything you want to know about Disneyland's new Guardians of the Galaxy ride https://t.co/sAIKiZQG2k https://t.co/C3f…,0
3790833864,"To anyone who's about to watch Guardians of the Galaxy, FINISH THE CREDITS ��",0
83105452,Guardians of the galaxy vol 2 was amazing,0
146946961,"Heading out to catch Guardians of the Galaxy 2 and indulge in some nachos.. Mmm nachos.
I hope you all have a groot day!
(I'm sorry.)",0
177599479,"James Gunn Says a Fourth ‘Guardians of the Galaxy’ Would Follow a Different Group
https://t.co/Rs49BejL8C",0
114421715,Surprised to see a trailer for Alien Covenant at Guardians of the Galaxy showing.,0
2472677486,�� Guardians of the Galaxy ♥,0
3288555145,Watched Guardians of the Galaxy Vol 2 !!!,0
774331669973131264,Collect them all and get your advance tickets to this Thursday's early open of @Guardians now!… https://t.co/j3vR51o9Ed,0
2584925899," [at the movies]
""Guardians of the Galaxy 2, finally. Excited!""
[Neil Degrasse Tyson sits next to me &amp; cracks knuckles]…",0
4053315621,"We went to see Guardians of the Galaxy Vol. 2 yesterday and I laughed and cried a lot. Today, someone drew this for… https://t.co/V7bWld3SbA",0
151083849,Guardians of the Galaxy best sountrack. �,0
451480115,@perrikiely how was guardians of the galaxy ?? I'm seeing it on Sunday �,0
780951362376835073, Guardians Of The Galaxy Vol 2: explaining the post-credits sequences (spoilers) https://t.co/dpE2K67kq1 https://t.co/7EiXHKC…,0
214357406, Meet the Heroes of Guardians of the Galaxy – Mission: BREAKOUT! Coming to Disney California Adventure Park May 27 https://t…,0
292705081,Watching Guardians of the Galaxy Vol. 2 (with S at @cinema21) — https://t.co/zYsBGB3GT4,0
2882839193, Bendis' Guardians of the Galaxy Is Like a Love Letter to DC's JLI https://t.co/C3D3eBGgcU https://t.co/AiYD6gOw5i,0
853951120988930048, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
84307138,Watching Guardians of the Galaxy Vol. 2 (with carlos at @cinema21) — https://t.co/sbgveliXQM,0
872450371,@yittz @__JoseOjeda have you guys tried the new guardians of the galaxy blizzard? Its got brookie in it! Brownies fused with cookies!!!,0
751950509800562688,Guardians of the Galaxy: Groot wird offizieller Mr. Potato Head - https://t.co/FlTEgvobEw,0
751950509800562688,Guardians of the Galaxy: Groot wird offizieller Mr. Potato Head - https://t.co/wwSUAL3fHY,0
204389728," .@prattprattpratt talks @guardians 2 Easter Eggs, working w/ Kurt Russell, Fatherhood &amp; more https://t.co/tCx4rEQSzG #…",0
727143525607858176,Guardians of the galaxy 2 was so lame,0
3017895643, Everything you want to know about Disneyland's new Guardians of the Galaxy ride https://t.co/sAIKiZQG2k https://t.co/C3f…,0
2581570280," [at the movies]
""Guardians of the Galaxy 2, finally. Excited!""
[Neil Degrasse Tyson sits next to me &amp; cracks knuckles]…",0
798026251994886144," Critics are calling Guardians of the Galaxy Vol.2 ""Epic"" and ""Action-Packed!""
Tag who you're taking to see the movie in thea…",0
387322251,On my way to the cinema watching Guardians of the galaxy 2 with my girls. :))),0
809978732345749504, Guardians of the Galaxy 2 Funko Pocket POPs - https://t.co/fRrkKO7rxL ... https://t.co/cXjaoDraQo,0
455729458, So excited for Guardians of the Galaxy 2 https://t.co/KSGwQboN0E,0
154622557,Guardians of the Galaxy 2 is so good I'm so happy,0
709959513, Already seen Guardians of the Galaxy​ Vol.2? Just remember... https://t.co/t9TFs7C5H1,0
25542886," [at the movies]
""Guardians of the Galaxy 2, finally. Excited!""
[Neil Degrasse Tyson sits next to me &amp; cracks knuckles]…",0
831393257145802753, RT &amp; follow @OriginalFunko for the chance to win a Marvel Collector Corps 'Guardians of the Galaxy Vol. 2' Box!  #GOTGVo…,0
4012308323,I liked a @YouTube video https://t.co/75sJ9abc1g GUARDIANS OF THE GALAXY VOL. 2 - IN LEGO,0
417441631,#ScreenRant  Guardians of the Galaxy: Zoe Saldana Shares Gamora Makeup Timelapse Video https://t.co/R0rbxyBHQM,0
176319104,Watching Guardians of the Galaxy Vol. 2 (with Semprol at E-Cinema) — https://t.co/CTZ5DUqQxd,0
93902353," [at the movies]
""Guardians of the Galaxy 2, finally. Excited!""
[Neil Degrasse Tyson sits next to me &amp; cracks knuckles]…",0
2885475121, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
855501285658730496," WEEK IN REVIEW

@GetOutMovie 
9.6/10
https://t.co/D6yGh9tXGP 

#GotGVol2 
9/10
https://t.co/izEqGfF2PP https://t.co/f6G6z…",0
34444389, #ArtOfTheDay: 'Guardians Of The Galaxy' by @Cakes_Comics https://t.co/pcypaFQTy6 https://t.co/AuQuxuYDmq,0
47375726,Gay Date � — watching Guardians of the Galaxy at Esplanard Cineplex - Ratchadapisek https://t.co/xM6tQ9a6Iv,0
139442259,guardians of the galaxy vol 2 was a cinematic masterpiece i have never felt so many different feels at once i am mantis i have become her,0
385531905, Guardians of the Galaxy 2 was a masterpiece,0
735220970751942656, Guardians of the Galaxy Volume 2 – Review https://t.co/Sqk4V0zOnk https://t.co/uRPLgtfRBP,0
2715010899, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
41060478,Guardians of The Galaxy vol. 2 : The Impressions w/o Spoilers https://t.co/wxQz1rau5C https://t.co/r5sdqpHOZ1,0
1542350785," Guardians of the galaxy: We are a family

Avengers: I think we ALL are families https://t.co/3COvv36k5t",0
752939495557853184, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
549130756, So excited for Guardians of the Galaxy 2 https://t.co/KSGwQboN0E,0
220552107,"Chris Pratt talks ‘Guardians of the Galaxy Vol 2,’ family, health and cigars  https://t.co/dOHZrc4oxL",0
421582691," guardians of the galaxy was so eye pleasing and somewhat deep. loved it, oh and don't even start with the songs and groot",0
822623994402762752, 9 reasons you have to see Marvel’s Guardians of the Galaxy Vol. 2 #gotgvol2event #gotgvol2 https://t.co/Lp5M8HmniN https:/…,0
15780490,@VogtRoberts I saw Guardians of the Galaxy vol 2 yesterday. Good stuff.,0
487258078, EXCLUSIVE on-set of @Guardians of the Galaxy Vol. 2 interview with Director @JamesGunn https://t.co/Qaiz38cWuD #GotGVo…,0
72469239,Guardians of the Galaxy Vol 2. (at @CathayCineplex in Singapore) https://t.co/LWDTU8e7fq,0
2467744243,Guardians of the Galaxy: Groot wird offizieller Mr. Potato Head - https://t.co/9GVEGPUNgG,0
2467744243,Guardians of the Galaxy: Groot wird offizieller Mr. Potato Head - https://t.co/R8NKPYHPQa,0
27170680,Bastos ng Guardians of the Galaxy.,0
189131220,Currently standing outside cinema 8 waiting for the adverts to finish so I can go in to watch Guardians Of The Galaxy Vol 2,0
63449267,Watching Guardians of the Galaxy Vol. 2 (with Insan) — https://t.co/CwnSMkAO2i,0
1466919368," Guardians of the Galaxy 2 is a very good movie

#StarlordDies",0
798193010093588480, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
4896276959, Guardians of the Galaxy Volume 2 – Review https://t.co/Sqk4V0zOnk https://t.co/uRPLgtfRBP,0
373159581,Marvel's Guardians of the Galaxy Vol 2 in Theaters May 5thttdz09.2 rn https://t.co/MHd8ci7hRx,0
51050447,I'm watching Guardians of the Galaxy Vol. 2 #TelfieApp @Guardians ? #GotGVol2 Sun-night movie ���  https://t.co/eATEHb6asl,0
48753689,"fave line from guardians of the galaxy vol 2: 

""I'm Mary Poppins ya'll""",0
53920340,Had such a lovely time in London with @TomMacca93! Saw Guardians of the Galaxy Volume 2 in… https://t.co/dUEAC8EzAK,0
2571276172, RT &amp; follow @OriginalFunko for the chance to win TEN Guardians of the Galaxy Pint Size Heroes! https://t.co/E5q63QyBpL,0
27991741,#GOTGV2 in theaters May 5th. Find #MovieTimes at #MovieTimesDotCom https://t.co/bP7R2T2xfX https://t.co/PdHiBhXAWk,0
704054219905626112,4 hours shift then Guardians of the Galaxy vol 2 �,0
192343349,"@cineworld Went to StHelens cinema to watch Guardians of the galaxy 2,great staff, spotless place and one hell of a film!! � �",0
43625964,Just watched the new guardians of the galaxy movie and it did not disappoint �,0
412380235,When @sophie_gornall says she doesn't like Guardians of the Galaxy https://t.co/tq1A6DRnVx,0
1958593394,@kyrahsyy Guardians of the galaxy 2 is ���,0
257265522," [at the movies]
""Guardians of the Galaxy 2, finally. Excited!""
[Neil Degrasse Tyson sits next to me &amp; cracks knuckles]…",0
3738163274, Everything you want to know about Disneyland's new Guardians of the Galaxy ride https://t.co/sAIKiZQG2k https://t.co/C3f…,0
849900354292641792, Hey @pewdiepie try playing marvel guardians of the galaxy telltale and continue the walking dead telltale.,0
323137197,Guardians of the Galaxy Vol. 2 - Its humor is as lively as its visuals. The subplots don't necessarily mix up well but what (...),0
3378958265," Change of plans, @cheekanzoop is starting episode one of Guardians of the Galaxy right now! Come watch! https://t.co/M…",0
62608581, Thinking about seeing #GuardiansoftheGalaxyVol.2 this bank holiday weekend? Maybe our review can help you decide https:…,0
413931949,"GUARDIANS OF THE GALAXY 2 MADE ME CRY �� esp when silent cuts of star-lord's loved ones flashed b4 his eyes (also,  when baby groot cried!!)",0
855509621741682691,Best way to spend a rainy Sunday afternoon - Guardians of the Galaxy 2!,0
2952326950, guardians of the galaxy is one of the best films to grace the mcu,0
